,Date,Team,Name,DL_length,team_id,player_id
7741,20090620, Mariners,Endy Chavez,60,SEA,chave002
7742,20090620, Reds,Alex Gonzalez (F.),15,CIN,
7743,20090620, Reds,Edwin Encarnacion,60,CIN,encae001
7744,20090620, Rockies,Manuel Corpas,15,COL,corpm001
7747,20090621, Cubs,Angel Guzman,15,CHN,guzma001
7748,20090621, Red Sox,Daisuke Matsuzaka,15,BOS,matsd001
7749,20090622, Angels,Ervin Santana,15,ANA,sante001
7750,20090622, Mets,Carlos Beltran,15,NYN,beltc001
7751,20090623, Brewers,Dave Bush,15,MIL,
7752,20090623, Cardinals,Dail Villanueva,0,SLN,
7753,20090623, Diamondbacks,Chris Snyder,15,ARI,snydc002
7754,20090623, Diamondbacks,Conor Jackson,60,ARI,jackc002
7756,20090623, Padres,Brian Giles (S.),15,SDN,
7757,20090623, Phillies,Clay Condrey,15,PHI,condc001
7758,20090623, Reds,Wilkin Castillo,15,CIN,castw001
7762,20090624, Athletics,Josh Outman,15,OAK,outmj001
7763,20090624, Marlins,Matt Lindstrom,15,MIA,lindm001
7765,20090625, Braves,Jeff Bennett,15,ATL,bennj002
7766,20090625, Cubs,Reed Johnson,15,CHN,johnr008
7772,20090626, Blue Jays,Shaun Marcum,60,TOR,marcs001
7773,20090626, Diamondbacks,Eric Byrnes,15,ARI,byrne001
7774,20090626, Diamondbacks,Tom Gordon,60,ARI,gordt001
7777,20090626, Royals,Kyle Farnsworth,15,KCA,farnk001
7781,20090627, Blue Jays,Rod Barajas,15,TOR,barar001
7783,20090627, Rangers,Matt Harrison (Reid),15,TEX,
7785,20090628, Athletics,Josh Outman,60,OAK,outmj001
7787,20090628, Giants,Kelvin Pichardo,60,SFN,
7789,20090628, Orioles,Koji Uehara,15,BAL,uehak001
7790,20090628, Tigers,Nate Robertson,15,DET,roben001
7794,20090629, Cardinals,Khalil Greene,15,SLN,greek002
7795,20090629, Cubs,Aaron Miles,15,CHN,milea001
7796,20090629, Mariners,Adrian Beltre,15,SEA,belta001
7797,20090629, Phillies,Antonio Bastardo,15,PHI,basta001
7799,20090630, Red Sox,Mike Lowell,15,BOS,lowem001
7802,20090702, Astros,German Duran,15,HOU,durag001
7803,20090702, Royals,Covelli Crisp,60,KCA,
7805,20090703, Braves,Kelly Johnson,15,ATL,johnk003
7806,20090703, Dodgers,Hung-Chih Kuo,60,LAN,
7807,20090703, Phillies,Brett Myers,60,PHI,myerb001
7808,20090703, Reds,Danny Richar,15,CIN,richd001
7809,20090703, Reds,Wilkin Castillo,60,CIN,castw001
7814,20090704, Blue Jays,Scott Richmond,15,TOR,richs001
7815,20090704, Twins,Kevin Slowey,15,MIN,slowk001
7817,20090705, Cubs,David Patton,15,CHN,pattd002
7818,20090705, Dodgers,Eric Milton,15,LAN,milte001
7819,20090705, Marlins,Chris Leroux,15,MIA,leroc001
7820,20090705, Padres,Henry Blanco,15,SDN,blanh001
7821,20090705, Red Sox,Jeff Bailey,15,BOS,bailj001
7822,20090705, Yankees,Chien-Ming Wang,15,NYA,wangc001
7824,20090706, Giants,Randy Johnson (David),15,SFN,
7825,20090706, Orioles,Chris Ray (Thomas),15,BAL,
7826,20090706, Padres,David Eckstein,15,SDN,ecksd001
7828,20090706, Red Sox,Jed Lowrie,60,BOS,lowrj001
7835,20090706, Tigers,Alfredo Figaro,15,DET,figaa001
7836,20090707, Braves,Jorge Campillo,60,ATL,campj002
7837,20090707, Cardinals,Mark DeRosa,15,SLN,derom001
7838,20090707, Cubs,Ryan Dempster,15,CHN,dempr002
7839,20090707, Mariners,Mike Sweeney,15,SEA,sweem002
7841,20090707, Rangers,Brandon McCarthy,60,TEX,mccab001
7842,20090707, Royals,Mike Aviles (Anthony),60,KCA,
7845,20090708, Dodgers,Ronald Belisario,15,LAN,belir001
7846,20090708, Marlins,Alfredo Amezaga,60,MIA,ameza001
7853,20090709, Mets,Fernando Martinez,15,NYN,martf002
7857,20090710, Angels,Torii Hunter Sr.,15,ANA,
7858,20090710, Angels,Vladimir Guerrero Sr.,15,ANA,
7863,20090711, Cubs,Geovany Soto,15,CHN,sotog001
7864,20090711, Rockies,Alan Embree,15,COL,embra001
7867,20090712, Marlins,Anibal Sanchez,60,MIA,sanca004
7868,20090712, Reds,Jay Bruce,15,CIN,brucj001
7870,20090715, Phillies,Pedro Martinez (Jaime),15,PHI,
7871,20090716, Dodgers,Cory Wade,15,LAN,wadec001
7876,20090717, Astros,Chris Sampson,15,HOU,sampc001
7880,20090718, Red Sox,Tim Wakefield,15,BOS,waket001
7881,20090718, Royals,Gil Meche,15,KCA,mechg001
7882,20090718, Tigers,Joel Zumaya,15,DET,zumaj001
7884,20090718, Reds,Ramon Hernandez (Jose),15,CIN,
7886,20090719, Nationals,Scott Olsen,15,WAS,olses001
7887,20090719, Astros,Darin Erstad,15,HOU,erstd001
7888,20090719, Padres,Edgar Gonzalez (Victor),15,SDN,
7889,20090720, Athletics,Jason Giambi,15,OAK,giamj001
7890,20090720, Dodgers,Eric Milton,60,LAN,milte001
7891,20090720, Mets,Fernando Nieve,15,NYN,nievf001
7892,20090720, Rangers,Gredlis Francisco,15,TEX,
7895,20090721, Giants,Rich Aurilia,15,SFN,aurir001
7899,20090723, Astros,Lance Berkman,15,HOU,berkl001
7900,20090723, Nationals,Jordan Zimmermann (M.),15,WAS,
7901,20090723, Phillies,Chad Durbin,15,PHI,durbc001
7902,20090723, Phillies,J.C. Romero,15,PHI,romej001
7903,20090723, Rays,Chad Bradford,15,TBA,bradc001
7904,20090723, Royals,Jose Guillen (Manuel),15,KCA,
7907,20090724, Rockies,Manuel Corpas,15,COL,corpm001
7910,20090725, Brewers,Seth McClung,15,MIL,mccls002
7911,20090725, Cubs,Ted Lilly,15,CHN,lillt001
7912,20090725, Mets,Gary Sheffield,15,NYN,shefg001
7913,20090725, Phillies,Clay Condrey,15,PHI,condc001
7914,20090725, Reds,Levi Burton,15,CIN,
7916,20090726, Mariners,Erik Bedard,15,SEA,bedae001
7917,20090726, Yankees,Brett Gardner,15,NYA,gardb001
7919,20090727, Athletics,Daric Barton,15,OAK,bartd001
7920,20090727, Dodgers,Xavier Paul,60,LAN,paulx001
7921,20090727, Giants,Nate Schierholtz,15,SFN,schin001
7922,20090727, Reds,Chris Dickerson,15,CIN,dickc001
7923,20090727, Reds,Micah Owings,15,CIN,owinm001
7926,20090728, Astros,LaTroy Hawkins,15,HOU,hawkl001
7929,20090728, Giants,Randy Johnson (David),60,SFN,
7934,20090729, Orioles,Alfredo Simon,60,BAL,simoa001
7935,20090729, Orioles,Rich Hill (Joseph),15,BAL,
7936,20090729, White Sox,Bartolo Colon,15,CHA,colob001
7938,20090730, Brewers,Jeff Suppan,15,MIL,suppj001
7939,20090730, Cubs,Reed Johnson,15,CHN,johnr008
7940,20090730, Dodgers,Will Ohman,60,LAN,ohmaw001
7941,20090730, Rays,Troy Percival,60,TBA,perct001
7942,20090730, Red Sox,George Kottaras,15,BOS,kottg001
7944,20090731, Giants,Andres Torres (Yungo),15,SFN,
7945,20090731, Orioles,Brad Bergesen,15,BAL,bergb002
7946,20090731, Padres,Brian Giles (S.),60,SDN,
7947,20090731, Padres,Chris Young (Ryan),60,SDN,
7948,20090731, Red Sox,Daisuke Matsuzaka,60,BOS,matsd001
7949,20090731, Yankees,Chien-Ming Wang,60,NYA,wangc001
7952,20090801, Rockies,Juan Rincon,15,COL,rincj001
7954,20090802, Blue Jays,Scott Downs,15,TOR,downs001
7955,20090802, Brewers,Corey Hart,15,MIL,hartc001
7956,20090802, Marlins,Burke Badenhop,15,MIA,badeb001
7958,20090802, Rangers,Ian Kinsler,15,TEX,kinsi001
7959,20090802, Rangers,Jason Grilli,15,TEX,grilj001
7960,20090802, Rangers,Matt Harrison (Reid),60,TEX,
7964,20090804, Cubs,Andres Blanco,15,CHN,blana001
7968,20090805, Nationals,Austin Kearns,15,WAS,keara001
7969,20090805, Giants,Henry Sosa,60,SFN,sosah001
7970,20090806, Diamondbacks,Justin Upton,15,ARI,uptoj001
7971,20090806, Mets,J.J. Putz,60,NYN,putzj001
7972,20090806, Mets,Jonathon Niese,60,NYN,
7973,20090806, Red Sox,Rocco Baldelli,15,BOS,baldr001
7974,20090806, Royals,Juan Cruz (Carlos),15,KCA,
7976,20090807, Astros,Doug Brocail,15,HOU,brocd001
7977,20090807, Cubs,Carlos Zambrano,15,CHN,zambc001
7978,20090807, Dodgers,Jason Schmidt,15,LAN,schmj001
7980,20090807, Pirates,Donald Veal,15,PIT,
7981,20090807, Twins,Boof Bonser,60,MIN,bonsb001
7986,20090808, Angels,Joe Saunders,15,ANA,saunj001
7987,20090808, Athletics,Dallas Braden,15,OAK,bradd002
7989,20090808, Red Sox,Jed Lowrie,15,BOS,lowrj001
7990,20090808, Yankees,Damaso Marte Sr.,60,NYA,
7991,20090810, Diamondbacks,Scott Schoeneweis,15,ARI,schos001
7994,20090811, Cardinals,Todd Wellemeyer,15,SLN,wellt002
7995,20090811, Reds,Scott Rolen,15,CIN,roles001
7999,20090812, Astros,Dequam Wright,15,HOU,
8002,20090812, Giants,Rich Aurilia,15,SFN,aurir001
8004,20090812, Pirates,Evan Meek,15,PIT,meeke001
8005,20090812, Pirates,Tyler Yates,60,PIT,yatet001
8006,20090812, Rockies,Alan Embree,60,COL,embra001
8007,20090812, Royals,Doug Waechter,15,KCA,waecd001
8008,20090812, Twins,Glen Perkins,15,MIN,perkg001
8009,20090812, Twins,Kevin Slowey,60,MIN,slowk001
8012,20090813, Mariners,Adrian Beltre,15,SEA,belta001
8013,20090813, White Sox,Chris Getz,15,CHA,getzc001
8014,20090813, Yankees,Mariano Rivera (a),0,NYA,
8016,20090814, Rangers,Nelson Cruz,15,TEX,cruzn001
8018,20090815, Pirates,Jose Ascanio,15,PIT,ascaj001
8019,20090815, Rangers,Jarrod Saltalamacchia,15,TEX,saltj001
8021,20090816, Braves,Nate McLouth,15,ATL,mclon001
8022,20090816, Mets,David Wright (Allen),15,NYN,
8024,20090817, Tigers,Joel Zumaya,60,DET,zumaj001
8027,20090818, Astros,Mike Hampton (William),15,HOU,
8028,20090818, Mets,Alex Cora,60,NYN,coraa001
8029,20090818, Rangers,Esteban German,15,TEX,germe001
8030,20090818, Reds,Willy Taveras,15,CIN,tavew001
8032,20090818, Twins,Francisco Liriano,15,MIN,lirif001
8033,20090818, White Sox,DeWayne Wise,15,CHA,
8034,20090819, Dodgers,Hiroki Kuroda,15,LAN,kuroh001
8035,20090819, Indians,Trevor Crowe,15,CLE,crowt001
8036,20090819, Mariners,Erik Bedard,60,SEA,bedae001
8037,20090819, Rangers,Eddie Guardado,15,TEX,guare001
8038,20090819, Reds,Johnny Cueto,15,CIN,cuetj001
8043,20090821, Athletics,Bobby Crosby,15,OAK,crosb002
8045,20090821, Brewers,Jesus Colome,15,MIL,coloj001
8046,20090821, Pirates,Evan Meek,60,PIT,meeke001
8051,20090822, Cardinals,Kyle Lohse,15,SLN,lohsk001
8052,20090822, Rockies,Aaron Cook (Lane),15,COL,
8053,20090822, Rockies,Manuel Corpas,60,COL,corpm001
8055,20090823, Marlins,Brendan Donnelly,15,MIA,donnb001
8056,20090823, Phillies,Greg Dobbs,15,PHI,dobbg001
8057,20090823, Reds,Aaron Harang,15,CIN,haraa001
8059,20090824, Blue Jays,Edwin Encarnacion,15,TOR,encae001
8060,20090824, Phillies,Antonio Bastardo,60,PHI,basta001
8061,20090824, Rangers,Andruw Jones,15,TEX,jonea002
8062,20090824, Reds,Chris Dickerson,15,CIN,dickc001
8063,20090824, Reds,Ryan Hanigan,15,CIN,hanir001
8066,20090825, Giants,Freddy Sanchez,15,SFN,sancf001
8067,20090825, Mets,Johan Santana,15,NYN,santj003
8068,20090825, Padres,Mike Adams (b),15,SDN,
8069,20090825, Pirates,Jeff Karstens,15,PIT,karsj001
8070,20090825, Reds,Edinson Volquez,60,CIN,volqe001
8071,20090825, Reds,Mike Lincoln,60,CIN,lincm001
8072,20090825, Rockies,Dexter Fowler,15,COL,fowld001
8075,20090826, Marlins,Nick Johnson (Robert),15,MIA,
8076,20090826, Mets,Oliver Perez,15,NYN,pereo002
8077,20090826, Nationals,Dmitri Young,60,WAS,yound001
8083,20090827, Dodgers,Jason Schmidt,60,LAN,schmj001
8085,20090828, Astros,Alberto Arias,15,HOU,ariaa002
8086,20090828, Nationals,Jordan Zimmermann (M.),60,WAS,
8087,20090828, Nationals,Nyjer Morgan,15,WAS,morgn001
8088,20090829, Diamondbacks,Chris Snyder,15,ARI,snydc002
8089,20090829, Mariners,Russell Branyan,15,SEA,branr001
8090,20090829, Padres,Kyle Blanks,15,SDN,blank002
8091,20090829, Twins,Joe Crede,15,MIN,credj001
8093,20090830, Dodgers,Guillermo Mota,15,LAN,motag001
8094,20090831, Diamondbacks,Chad Qualls,60,ARI,qualc001
8095,20090831, Reds,Laynce Nix,15,CIN,nix-l001
8097,20090831, Phillies,John Ennis,15,PHI,ennij001
8102,20090901, Dodgers,Travis Schlichting,60,LAN,schlt001
8106,20090901, Orioles,Rich Hill (Joseph),60,BAL,
8113,20090901, Giants,Emmanuel Burriss,60,SFN,burre001
8118,20090901, Rangers,Brandon Boggs,60,TEX,boggb001
8122,20090901, Rockies,Greg Reynolds,60,COL,reyng001
8123,20090901, Rockies,Greg Smith (Thomas),60,COL,
8124,20090901, Tigers,Michael Hollimon,60,DET,
8128,20090902, Reds,Danny Richar,60,CIN,richd001
8141,20090905, Braves,Jordan Schafer,60,ATL,schaj002
8143,20090905, Tigers,Jeff Larish,60,DET,larij001
8145,20090907, Astros,Mike Hampton (William),60,HOU,
8149,20090907, Rays,Carlos Pena (Felipe),60,TBA,
8152,20090908, Blue Jays,Shaun Marcum,60,TOR,marcs001
8153,20090908, Mets,Fernando Nieve,60,NYN,nievf001
8154,20090908, Nationals,Scott Olsen,60,WAS,olses001
8155,20090908, Orioles,Adam Jones,15,BAL,jonea003
8156,20090908, Orioles,Brad Bergesen,60,BAL,bergb002
8157,20090908, Orioles,Luis Montanez,60,BAL,montl001
8158,20090908, Royals,Doug Waechter,60,KCA,waecd001
8166,20090908, Rockies,Chris Nelson,60,COL,nelsc001
8167,20090909, Orioles,Adam Jones,60,BAL,jonea003
8171,20090911, Athletics,Dallas Braden,60,OAK,bradd002
8172,20090911, Indians,Grady Sizemore,15,CLE,sizeg001
8174,20090914, Cubs,Alfonso Soriano,15,CHN,soria001
8176,20090914, Indians,Joe Smith (Michael),15,CLE,
8180,20090915, Brewers,Mark DiFelice,60,MIL,difem002
8181,20090915, Giants,Justin Miller (Mark),60,SFN,
8183,20090915, Mariners,Sean White,60,SEA,whits002
8186,20090916, Astros,Billy Sadler,60,HOU,sadlb001
8190,20090917, Nationals,Jesus Flores,60,WAS,florj002
8191,20090917, Orioles,Kam Mickolio,15,BAL,
8193,20090918, Athletics,Vin Mazzaro,60,OAK,mazzv001
8194,20090918, Orioles,Nolan Reimold,15,BAL,reimn001
8195,20090918, Royals,Jose Guillen (Manuel),15,KCA,
8197,20090919, Orioles,Koji Uehara,60,BAL,uehak001
8202,20090921, Red Sox,Junichi Tazawa,60,BOS,tazaj001
8205,20090923, Royals,Bruce Chen,60,KCA,chenb001
8207,20090924, Astros,Roy Oswalt,15,HOU,oswar001
8208,20090924, Pirates,Jose Ascanio,60,PIT,ascaj001
8209,20090925, Mets,Fernando Martinez,60,NYN,martf002
8211,20090928, Mets,Oliver Perez,60,NYN,pereo002
8214,20090929, Red Sox,Aaron Bates,60,BOS,batea001
8224,20091010, Twins,Matt Tolbert,15,MIN,tolbm001
8332,20100202, Phillies,J.C. Romero,0,PHI,romej001
8333,20100219, Blue Jays,Jesse Litsch,60,TOR,litsj001
8334,20100219, Nationals,Jordan Zimmermann (M.),60,WAS,
8335,20100221, Blue Jays,Dirk Hayhurst,60,TOR,hayhd001
8338,20100222, Reds,Edinson Volquez,60,CIN,volqe001
8339,20100224, Indians,Anthony Reyes,60,CLE,reyea002
8340,20100303, Royals,Henry Barrera,60,KCA,
8341,20100304, Blue Jays,Scott Richmond,60,TOR,richs001
8342,20100313, Rangers,Eric Hurley,60,TEX,hurle001
8343,20100325, Brewers,David Riske,15,MIL,riskd001
8344,20100325, Brewers,Mat Gamel,15,MIL,gamem001
8345,20100326, Dodgers,Ronald Belisario,0,LAN,belir001
8347,20100327, Tigers,Bobby Seay,15,DET,seayb001
8348,20100327, Tigers,Zach Miner,15,DET,minez001
8349,20100329, Athletics,Jon Meloan,15,OAK,meloj002
8350,20100330, Brewers,Jeff Suppan,15,MIL,suppj001
8351,20100330, Brewers,Josh Butler,15,MIL,butlj001
8352,20100331, Astros,Alberto Arias,15,HOU,ariaa002
8353,20100331, Astros,Lance Berkman,15,HOU,berkl001
8354,20100331, Astros,Yorman Bazardo,15,HOU,bazay001
8355,20100331, Indians,Hector Ambriz,15,CLE,ambrh001
8356,20100331, Mariners,Erik Bedard,15,SEA,bedae001
8357,20100331, Mariners,Jack Hannahan,15,SEA,hannj001
8358,20100331, Mets,Carlos Beltran,15,NYN,beltc001
8359,20100331, Mets,Kelvim Escobar,15,NYN,escok001
8360,20100331, Red Sox,Boof Bonser,15,BOS,bonsb001
8361,20100331, Red Sox,Jed Lowrie,15,BOS,lowrj001
8362,20100331, Twins,Joe Nathan,15,MIN,nathj001
8363,20100331, Twins,Jose Morales (b),15,MIN,
8364,20100401, Mariners,Cesar Jimenez,60,SEA,jimec002
8365,20100401, Mets,Jose Reyes (Bernabe),15,NYN,
8366,20100401, Phillies,Brad Lidge,15,PHI,lidgb001
8367,20100401, Phillies,J.C. Romero,15,PHI,romej001
8368,20100401, Phillies,Joe Blanton,15,PHI,blanj001
8369,20100403, Angels,Anthony Ortega,15,ANA,ortea001
8370,20100403, Angels,Chris Pettit,15,ANA,pettc001
8371,20100403, Angels,Reggie Willits,15,ANA,willr004
8372,20100403, Angels,Scott Kazmir,15,ANA,kazms001
8373,20100403, Athletics,Covelli Crisp,15,OAK,
8374,20100403, Athletics,Joey Devine,15,OAK,devij001
8375,20100403, Athletics,Josh Outman,15,OAK,outmj001
8376,20100403, Athletics,Michael Wuertz,15,OAK,wuerm001
8377,20100403, Athletics,Trevor Cahill,15,OAK,cahit001
8378,20100403, Braves,Diory Hernandez,15,ATL,hernd001
8379,20100403, Braves,Jordan Schafer,15,ATL,schaj002
8380,20100403, Indians,Kerry Wood,15,CLE,woodk002
8381,20100403, Indians,Russell Branyan,15,CLE,branr001
8382,20100403, Marlins,Brett Carroll (Michael),15,MIA,
8383,20100403, Marlins,Brian Sanches,15,MIA,sancb001
8384,20100403, Orioles,Koji Uehara,15,BAL,uehak001
8385,20100403, Red Sox,Daisuke Matsuzaka,15,BOS,matsd001
8386,20100403, Red Sox,Junichi Tazawa,60,BOS,tazaj001
8387,20100403, Rockies,Greg Reynolds,15,COL,reyng001
8388,20100403, Rockies,Huston Street,15,COL,streh001
8389,20100403, Rockies,Jeff Francis,15,COL,franj003
8390,20100403, Rockies,Taylor Buchholz,15,COL,bucht001
8391,20100403, Royals,Alex Gordon,15,KCA,gorda001
8392,20100403, Royals,Gil Meche,15,KCA,mechg001
8393,20100403, Royals,Josh Fields (Dean),15,KCA,
8394,20100403, Twins,Clay Condrey,15,MIN,condc001
8395,20100403, White Sox,Ramon Castro (Abraham),15,CHA,
8396,20100404, Blue Jays,Dustin McGowan,15,TOR,mcgod001
8397,20100404, Blue Jays,Marc Rzepczynski,15,TOR,rzepm001
8398,20100404, Cubs,Angel Guzman,15,CHN,guzma001
8399,20100404, Cubs,Ted Lilly,15,CHN,lillt001
8400,20100404, Diamondbacks,Brandon Webb,15,ARI,webbb001
8401,20100404, Dodgers,Hung-Chih Kuo,15,LAN,
8402,20100404, Giants,Emmanuel Burriss,15,SFN,burre001
8403,20100404, Giants,Fred Lewis (Deshaun),15,SFN,
8404,20100404, Giants,Freddy Sanchez,15,SFN,sancf001
8405,20100404, Mariners,Cliff Lee (Phifer),15,SEA,
8406,20100404, Mets,Daniel Murphy,15,NYN,murpd006
8407,20100404, Nationals,Chien-Ming Wang,60,WAS,wangc001
8408,20100404, Nationals,Chris Coste,15,WAS,costc001
8409,20100404, Nationals,Jesus Flores,60,WAS,florj002
8410,20100404, Nationals,Ross Detwiler,60,WAS,detwr001
8411,20100404, Padres,Joe Thatcher,15,SDN,thatj001
8412,20100404, Pirates,Joel Hanrahan,15,PIT,hanrj001
8413,20100404, Pirates,Jose Ascanio,60,PIT,ascaj001
8414,20100404, Rangers,Ian Kinsler,15,TEX,kinsi001
8415,20100404, Rangers,Tommy Hunter,15,TEX,huntt002
8416,20100404, Rangers,Warner Madrigal,15,TEX,madrw001
8417,20100404, Rays,J.P. Howell,15,TBA,howej003
8418,20100404, Rays,Matt Joyce,15,TBA,joycm001
8419,20100405, Dodgers,Cory Wade,15,LAN,wadec001
8420,20100407, Astros,Samuel Gervacio,15,HOU,gervs001
8421,20100407, Rangers,Jarrod Saltalamacchia,15,TEX,saltj001
8422,20100408, Athletics,Josh Outman,60,OAK,outmj001
8423,20100408, Blue Jays,Aaron Hill,0,TOR,hilla001
8424,20100408, Rangers,Warner Madrigal,60,TEX,madrw001
8425,20100410, Dodgers,Brad Ausmus,15,LAN,ausmb001
8426,20100410, Orioles,Brian Roberts (Michael),15,BAL,
8428,20100411, Diamondbacks,Miguel Montero (Angel) (b. 1983-07-09),15,ARI,
8429,20100411, Nationals,Michael Morse,15,WAS,morsm001
8431,20100412, Blue Jays,Aaron Hill,15,TOR,hilla001
8432,20100412, Padres,Chris Young (Ryan),15,SDN,
8434,20100413, Angels,Chris Pettit,60,ANA,pettc001
8435,20100413, Rays,Kelly Shoppach,15,TBA,shopk001
8436,20100414, Angels,Brian Fuentes,15,ANA,fuenb001
8437,20100414, Cardinals,Jason LaRue,15,SLN,laruj001
8438,20100414, Cubs,Esmailin Caridad,15,CHN,carie001
8440,20100414, Orioles,Michael Gonzalez,15,BAL,
8441,20100414, Phillies,Jimmy Rollins (Calvin),15,PHI,
8442,20100414, Red Sox,Jed Lowrie,60,BOS,lowrj001
8443,20100414, Twins,Joe Nathan,60,MIN,nathj001
8446,20100415, Blue Jays,Dustin McGowan,60,TOR,mcgod001
8447,20100415, Braves,Jo-Jo Reyes,15,ATL,reyej003
8450,20100415, Nationals,Garrett Mock,15,WAS,mockg001
8451,20100416, Orioles,Felix Pie,15,BAL,pie-f001
8452,20100416, Rockies,Taylor Buchholz,60,COL,bucht001
8453,20100416, Yankees,Chan Ho Park,15,NYA,parkc002
8454,20100417, Diamondbacks,Brandon Webb,60,ARI,webbb001
8455,20100417, Giants,Aaron Rowand,15,SFN,rowaa001
8456,20100417, Pirates,Ross Ohlendorf,15,PIT,ohler001
8457,20100417, Royals,Chris Getz,15,KCA,getzc001
8458,20100417, Twins,Jose Mijares,15,MIN,mijaj001
8460,20100419, Diamondbacks,Conor Jackson,15,ARI,jackc002
8461,20100419, Red Sox,Mike Cameron,15,BOS,camem001
8462,20100420, Angels,Jeff Mathis,15,ANA,mathj001
8463,20100420, Astros,Chris Johnson (Dalton),15,HOU,
8464,20100420, Red Sox,Jacoby Ellsbury,15,BOS,ellsj001
8469,20100421, Athletics,Mark Ellis,15,OAK,ellim001
8470,20100421, Blue Jays,Brian Tallet,15,TOR,tallb001
8471,20100421, Blue Jays,Edwin Encarnacion,15,TOR,encae001
8473,20100421, Mets,Ryota Igarashi,15,NYN,igarr001
8474,20100421, Nationals,Jason Marquis,15,WAS,marqj001
8475,20100421, Orioles,Felix Pie,60,BAL,pie-f001
8476,20100422, Athletics,Travis Buck,15,OAK,buckt001
8478,20100422, Dodgers,Jeff Weaver,15,LAN,weavj002
8480,20100422, Phillies,J.A. Happ,15,PHI,happj001
8483,20100423, Dodgers,Manny Ramirez (Aristides),15,LAN,
8484,20100423, Dodgers,Vicente Padilla,15,LAN,padiv001
8485,20100423, Tigers,Carlos Guillen,15,DET,guilc001
8486,20100423, Twins,Nick Punto,15,MIN,puntn001
8488,20100423, Rangers,Omar Poveda,60,TEX,
8489,20100424, Angels,Bobby Wilson,15,ANA,wilsb002
8492,20100425, Pirates,Chris Jakubauskas,15,PIT,jakuc001
8493,20100425, Rockies,Brad Hawpe,15,COL,hawpb001
8494,20100426, Cardinals,Felipe Lopez,15,SLN,lopef001
8496,20100426, Marlins,Dan Meyer (Livingston),15,MIA,
8497,20100426, Royals,Josh Fields (Dean),60,KCA,
8499,20100427, Athletics,Brett Anderson (Franklin),15,OAK,
8500,20100427, Dodgers,Brad Ausmus,60,LAN,ausmb001
8501,20100427, Rangers,Nelson Cruz,15,TEX,cruzn001
8502,20100427, Rockies,Greg Reynolds,60,COL,reyng001
8503,20100427, Rockies,Jason Hammel,15,COL,hammj002
8504,20100427, Rockies,Jorge De La Rosa,15,COL,
8505,20100427, Rockies,Rockies,60,COL,
8508,20100429, Diamondbacks,Kris Benson,15,ARI,bensk001
8509,20100429, Royals,John Parrish,15,KCA,parrj003
8510,20100429, Diamondbacks,Leo Rosales,15,ARI,rosal001
8513,20100430, Athletics,Joey Devine,60,OAK,devij001
8514,20100430, Athletics,Kurt Suzuki,15,OAK,suzuk001
8515,20100430, Padres,Everth Cabrera,15,SDN,cabre001
8516,20100430, Phillies,Ryan Madson,15,PHI,madsr001
8517,20100430, Rangers,Joaquin Arias,15,TEX,ariaj001
8518,20100430, Reds,Chris Dickerson,15,CIN,dickc001
8523,20100430, Padres,Matt Antonelli,60,SDN,antom001
8524,20100501, Diamondbacks,Leo Rosales,60,ARI,rosal001
8527,20100501, Yankees,Curtis Granderson,15,NYA,granc001
8529,20100502, Twins,Pat Neshek,15,MIN,neshp001
8530,20100503, Astros,Tim Byrdak,15,HOU,byrdt001
8532,20100503, Padres,Sean Gallagher,15,SDN,galls001
8533,20100503, Pirates,Brendan Donnelly,15,PIT,donnb001
8537,20100504, Astros,Alberto Arias,60,HOU,ariaa002
8538,20100504, Braves,Yunel Escobar,15,ATL,escoy001
8539,20100504, Dodgers,Cory Wade,60,LAN,wadec001
8540,20100504, Dodgers,Rafael Furcal,15,LAN,furcr001
8541,20100504, Royals,Rick Ankiel,15,KCA,ankir001
8542,20100505, Braves,Jair Jurrjens,15,ATL,jurrj001
8543,20100505, Mariners,Mark Lowe,15,SEA,lowem002
8545,20100507, Athletics,Justin Duchscherer,15,OAK,duchj001
8547,20100507, Giants,Edgar Renteria,15,SFN,rente001
8549,20100508, Angels,Maicer Izturis,15,ANA,iztum001
8550,20100508, Brewers,LaTroy Hawkins,15,MIL,hawkl001
8551,20100508, Yankees,Nick Johnson (Robert),15,NYA,
8556,20100509, Phillies,Brian Schneider,15,PHI,schnb001
8557,20100509, Phillies,Ryan Madson,60,PHI,madsr001
8559,20100510, Brewers,Carlos Gomez (Argelis),15,MIL,
8560,20100510, Dodgers,Charlie Haeger,15,LAN,haegc001
8563,20100511, Padres,Tim Stauffer,15,SDN,staut001
8564,20100511, Rockies,Franklin Morales,15,COL,moraf001
8566,20100511, Twins,J.J. Hardy,15,MIN,hardj003
8567,20100511, Angels,Brian Stokes,15,ANA,stokb001
8568,20100511, Angels,Matt Palmer,15,ANA,palmm001
8569,20100512, Mariners,Jack Wilson,15,SEA,wilsj002
8570,20100512, Orioles,Brian Roberts (Michael),60,BAL,
8572,20100512, Rangers,Matt Harrison (Reid),15,TEX,
8573,20100512, Yankees,Alfredo Aceves,15,NYA,aceva001
8576,20100514, Rockies,Eric Young Jr.,15,COL,
8579,20100515, Braves,Diory Hernandez,60,ATL,hernd001
8580,20100515, Braves,Matt Diaz,15,ATL,diazm003
8581,20100515, Indians,Andy Marte,15,CLE,marta004
8582,20100515, Marlins,John Baker (David),15,MIA,
8583,20100515, Phillies,Brad Lidge,15,PHI,lidgb001
